               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.040308,            0.020575,           0.0050119,             0.80652,             0.66127,             0.73915,              0.3609,            0.037256,             0.01067,           0.0032979,            0.007624,            0.007624,            0.007624
                  50,            0.040323,            0.020727,           0.0055322,             0.75264,             0.70539,             0.74172,             0.36665,            0.037624,            0.010995,           0.0032552,           0.0075745,           0.0075745,           0.0075745
                  51,            0.039958,             0.02067,           0.0052531,             0.79219,             0.70292,             0.76534,             0.37576,            0.038143,            0.010452,           0.0029037,            0.007525,            0.007525,            0.007525
                  52,            0.039997,            0.020484,           0.0054059,             0.76036,             0.65881,             0.72378,             0.34618,            0.038364,            0.010631,           0.0030308,           0.0074755,           0.0074755,           0.0074755
                  53,            0.039709,            0.020452,           0.0053623,             0.70601,             0.72133,             0.75099,             0.37043,            0.038673,            0.010557,           0.0028119,            0.007426,            0.007426,            0.007426
                  54,            0.039819,            0.020321,           0.0051445,             0.80141,             0.70009,             0.76275,             0.37434,            0.037789,            0.010485,           0.0029136,           0.0073765,           0.0073765,           0.0073765
                  55,            0.040146,            0.020406,           0.0048489,              0.7694,             0.74268,             0.76599,             0.34164,            0.037491,            0.010573,           0.0029042,            0.007327,            0.007327,            0.007327
                  56,            0.039561,            0.019932,           0.0048179,             0.78734,              0.6996,             0.75599,              0.3784,            0.037062,            0.010497,           0.0027297,           0.0072775,           0.0072775,           0.0072775
                  57,            0.039397,             0.02051,           0.0049045,             0.82281,             0.71677,             0.78155,             0.38712,            0.036813,            0.010343,           0.0029702,            0.007228,            0.007228,            0.007228
                  58,            0.038833,            0.020262,           0.0049026,             0.76716,             0.74193,             0.75548,             0.37107,            0.036771,            0.010494,           0.0030866,           0.0071785,           0.0071785,           0.0071785
                  59,            0.038989,             0.02028,           0.0048128,              0.7466,             0.70225,             0.74861,             0.37876,            0.037759,            0.010381,           0.0028314,            0.007129,            0.007129,            0.007129
                  60,            0.039188,            0.020077,             0.00488,             0.76813,             0.72866,             0.74611,             0.36865,            0.036807,            0.010366,           0.0027779,           0.0070795,           0.0070795,           0.0070795
                  61,            0.039192,            0.020289,           0.0047856,             0.78112,             0.73224,             0.77169,             0.37204,            0.036978,            0.010283,           0.0026568,             0.00703,             0.00703,             0.00703
                  62,            0.038652,            0.019558,            0.004486,             0.78658,             0.73374,             0.76603,             0.37381,             0.03665,            0.010327,            0.002447,           0.0069805,           0.0069805,           0.0069805
                  63,            0.038475,            0.019732,           0.0046804,             0.77233,             0.74764,             0.77231,             0.38485,            0.036886,            0.010204,           0.0027684,            0.006931,            0.006931,            0.006931
                  64,            0.038222,             0.01961,           0.0043991,             0.76999,             0.76297,             0.78706,             0.38535,            0.036695,            0.010261,           0.0027259,           0.0068815,           0.0068815,           0.0068815
                  65,            0.038486,             0.01934,           0.0044555,             0.82431,             0.71696,             0.77797,             0.38765,            0.036506,            0.010349,           0.0031263,            0.006832,            0.006832,            0.006832
                  66,             0.03838,            0.019971,           0.0046019,             0.79652,             0.73454,              0.7748,             0.37369,            0.036318,           0.0099938,           0.0029539,           0.0067825,           0.0067825,           0.0067825
                  67,            0.037977,            0.019267,            0.004468,             0.78927,             0.72091,             0.76239,             0.40181,             0.03627,           0.0099373,           0.0029206,            0.006733,            0.006733,            0.006733
                  68,            0.037746,            0.019611,           0.0042302,             0.79115,             0.72704,             0.77638,             0.40357,            0.035862,            0.010103,           0.0028504,           0.0066835,           0.0066835,           0.0066835
                  69,            0.038152,            0.020023,           0.0045576,             0.80423,             0.73044,              0.7866,             0.37882,            0.036457,            0.010043,           0.0024589,            0.006634,            0.006634,            0.006634
                  70,            0.037806,            0.019585,            0.004308,             0.78226,             0.75005,              0.7692,             0.37824,            0.036834,            0.010232,           0.0025362,           0.0065845,           0.0065845,           0.0065845
                  71,            0.037829,             0.01966,           0.0041854,             0.81344,             0.72255,             0.78823,             0.39273,            0.036503,            0.010131,           0.0025761,            0.006535,            0.006535,            0.006535
                  72,            0.037578,            0.019689,           0.0044479,             0.81447,             0.75615,             0.79234,             0.39488,            0.036084,           0.0099948,           0.0022768,           0.0064855,           0.0064855,           0.0064855
                  73,            0.037408,            0.019485,           0.0044258,             0.78498,             0.72622,             0.78134,             0.40744,            0.035835,            0.010216,           0.0026879,            0.006436,            0.006436,            0.006436
                  74,            0.037292,            0.019053,           0.0041779,             0.81246,             0.74755,             0.79493,             0.40127,            0.035775,            0.010165,            0.002308,           0.0063865,           0.0063865,           0.0063865
                  75,            0.037223,            0.019071,           0.0041069,             0.78894,             0.73937,             0.76877,             0.39195,            0.036562,            0.010142,           0.0023515,            0.006337,            0.006337,            0.006337
