epoch,iteration,lr,train_loss_loc,train_loss_conf,train_loss_total,val_loss_loc,val_loss_conf,val_loss_total,val_mAP_0.5,val_mAP_0.5_0.95,val_P,val_R,val_F1
131,13100,0.001,0.5841727471351623,1.0308425611257552,1.6150153082609175,0.7212905328849266,1.074548986451379,1.7958395193363057,0.6231766734783003,0.3453473597616229,0.6694626868307154,0.5680916841002566,0.6100919469963457
132,13200,0.001,0.5834145045280457,1.0269387996196746,1.6103533041477203,0.6939450409905664,1.0869743330725308,1.7809193740630973,0.6648519223770533,0.3563316631605122,0.6664198320127503,0.6240654498326142,0.6337358103846086
133,13300,0.001,0.5577461668848991,1.0136302024126054,1.5713763692975045,0.7150232925497252,1.0772289715964218,1.7922522641461471,0.685873804187243,0.35434127804248783,0.6809574487345691,0.6842946667988092,0.6816411730329704
134,13400,0.001,0.5508447685837745,1.0066906470060348,1.5575354155898093,0.7200477421283722,1.077755566301017,1.7978033084293892,0.6295532359805059,0.34401637228226767,0.6446791866910793,0.6082742637713616,0.6186823897218423
135,13500,0.001,0.5743265682458878,1.024249520301819,1.5985760885477067,0.715398946712757,1.0751373480106223,1.7905362947233794,0.6418176494024366,0.3462827201830877,0.7035993334921089,0.6164219379462861,0.6473249378756274
136,13600,0.001,0.5491004139184952,1.004546492099762,1.5536469060182572,0.7009149214317059,1.0777077222692555,1.7786226437009613,0.628403765824362,0.3565171790383023,0.6247028629107707,0.632755922638214,0.627374369222993
137,13700,0.001,0.539192624092102,1.0221575206518174,1.5613501447439195,0.69882598313792,1.1109209163435574,1.8097468994814774,0.6387305720506788,0.3382904694605477,0.6644567063072968,0.597343449564428,0.623511642806386
138,13800,0.001,0.5527364173531533,1.0205821454524995,1.5733185628056527,0.7234725458868618,1.0875484347343445,1.8110209806212063,0.663626244342733,0.34335016883383496,0.7196877926599877,0.614879683844314,0.6551803998323724
139,13900,0.001,0.5643648684024811,1.02308455824852,1.587449426651001,0.6810935273252684,1.072073202708672,1.7531667300339402,0.6436604885874161,0.3578110934448829,0.6842126457605067,0.6376257782309972,0.6576263268816711
140,14000,0.0001,0.5480835688114166,1.013478685617447,1.5615622544288636,0.7065318565944145,1.0717788626407754,1.77831071923519,0.6699594161284004,0.3644963248378742,0.674482723758579,0.6406202809767534,0.6544887380832989
141,14100,0.0001,0.5290042892098427,0.9820461052656174,1.51105039447546,0.6394724105966503,1.0401862407552784,1.6796586513519287,0.6705743878662842,0.38715012184133163,0.6983961783556761,0.676482167621083,0.6853427745919051
142,14200,0.0001,0.4672550170123577,0.9675482058525086,1.4348032228648662,0.6270747328626698,1.0370753756884872,1.664150108551157,0.6919584222457539,0.3864846642222388,0.7138735954820051,0.7018821624910484,0.7061242043785352
143,14300,0.0001,0.48352742701768875,0.9670373809337616,1.4505648079514504,0.623305260107435,1.0310906356778637,1.6543958957852989,0.6881656141626402,0.3953144243041805,0.7081097154859263,0.6916521589197759,0.6982162480001307
144,14400,0.0001,0.45158503904938696,0.9496551042795182,1.4012401433289052,0.6207424278916984,1.0300181343637664,1.6507605622554649,0.6891578601362601,0.390178636890246,0.7106874091252442,0.7003402125381517,0.7038823010523514
145,14500,0.0001,0.43595421567559245,0.9498080962896347,1.3857623119652271,0.6104755268014711,1.0300554777013844,1.6405310045028556,0.7081869035310107,0.39918554428388603,0.7280305225123618,0.7126076041792675,0.7176382184082302
146,14600,0.0001,0.43065438807010653,0.9435795187950134,1.37423390686512,0.6088966624490146,1.0288474230930722,1.6377440855420868,0.7037358916127994,0.40253595360510536,0.7236978489161017,0.7023362082486239,0.7113321712156867
147,14700,0.0001,0.44042310312390326,0.9493316400051117,1.389754743129015,0.614945767254665,1.0301682291359737,1.6451139963906387,0.7170822066313342,0.4053030180507896,0.7198574936112084,0.7207204086543918,0.7181805845988001
148,14800,0.0001,0.42735872328281405,0.9488988780975341,1.3762576013803482,0.611361321704141,1.0261601559047042,1.6375214776088454,0.7082432222074725,0.4026926396631304,0.7143640060817628,0.7096477545287684,0.7098302126030035
149,14900,0.0001,0.40241872042417526,0.9286468094587326,1.331065529882908,0.6156360928354592,1.0283635402547902,1.6439996330902493,0.7152281846110611,0.4074807130032268,0.7170805398369736,0.7346323816869424,0.7231647553749788
150,15000,0.0001,0.41601562246680257,0.9420937734842301,1.3581093959510326,0.6113938627571895,1.0285447959242195,1.639938658681409,0.7137743673027483,0.40181807049418183,0.7198660989247953,0.7054840174533348,0.7099279011080604
151,15100,0.0001,0.40681453853845595,0.9389770859479905,1.3457916244864463,0.6081947386264801,1.0258228121132686,1.6340175507397487,0.7188482328237613,0.40999209469481945,0.7306686183127351,0.719628532252053,0.7226335673040027
152,15200,0.0001,0.4297248601913452,0.9391186875104904,1.3688435477018357,0.6114060909583651,1.024497311690758,1.6359034026491233,0.7170384927418774,0.4067599336885792,0.7309382319273575,0.7273066413247472,0.7267015296077199
153,15300,0.0001,0.41366977483034134,0.9360194528102874,1.3496892276406287,0.6088314138609787,1.025701808518377,1.6345332223793556,0.724312251909398,0.4095907818333873,0.7202621926137625,0.7384826861807066,0.7264773712597024
154,15400,0.0001,0.4115180979669094,0.93858906686306,1.3501071648299694,0.6102872686139469,1.025697815007177,1.6359850836211238,0.7178937953415013,0.4161001803794241,0.7130759741931466,0.7295851568651835,0.7164973325763854
155,15500,0.0001,0.4110945911705494,0.9341880464553833,1.3452826376259328,0.6071387683523113,1.0254474385031338,1.632586206855445,0.7216923650496045,0.4137401778210338,0.7329208069439336,0.736459900757303,0.7326042260458197
156,15600,0.0001,0.41287896916270256,0.9374805694818497,1.3503595386445522,0.6025181679890074,1.0254743654152443,1.6279925334042518,0.7247935213306307,0.41924285695445823,0.7318465042490256,0.7410477238444039,0.7324520611895107
157,15700,0.0001,0.40032500818371775,0.9253585308790206,1.3256835390627384,0.610475270912565,1.0248587234266873,1.6353339943392524,0.7163726685497148,0.41825925138095493,0.729024646773311,0.7305012086919286,0.7279930378964169
158,15800,0.0001,0.3970206047594547,0.9261736357212067,1.3231942404806614,0.6102292599349186,1.025439046580216,1.6356683065151345,0.7012603314174171,0.408521314437541,0.7136784762969864,0.7247431088843673,0.7156691544187758
159,15900,0.0001,0.3996078561246395,0.9219973582029343,1.3216052143275738,0.6107489528327152,1.023335419852158,1.6340843726848733,0.7137976502145933,0.4132256162945434,0.7204141131858164,0.7259643162661747,0.7218017069996697
160,16000,0.0001,0.39893857166171076,0.9287919288873673,1.327730500549078,0.613639359844142,1.024993224390622,1.638632584234764,0.7121695789546271,0.416585856976995,0.7231297229018113,0.7510490267590471,0.7350637456329477
161,16100,0.0001,0.3999082633852959,0.9292140543460846,1.3291223177313805,0.6037843669282978,1.0229422059552422,1.62672657288354,0.7083043875823172,0.4126992939843806,0.7156319180215233,0.7325083786388127,0.72093375485032
162,16200,0.0001,0.41766561701893806,0.9406171584129334,1.3582827754318714,0.605404250580689,1.0228796354655563,1.6282838860462454,0.7360673051653553,0.42044787062069733,0.7305364113972752,0.750674300333192,0.7377418904063779
163,16300,0.0001,0.3957713879644871,0.9252918994426728,1.32106328740716,0.6082161798559386,1.0249525452482289,1.6331687251041673,0.718413756809243,0.4191776318558463,0.7315623133845123,0.74657829416741,0.7368138881134542
164,16400,0.0001,0.3624718432128429,0.9090196508169174,1.2714914940297604,0.6047603241328535,1.021601169273771,1.6263614934066246,0.7307975819242772,0.42643840351696627,0.7406723506282128,0.7313249296863663,0.7339379512648536
165,16500,0.0001,0.36147434934973716,0.9067283689975738,1.268202718347311,0.6116797626018524,1.024028494440276,1.6357082570421284,0.7246375626346857,0.41608053690650787,0.73639572274064,0.73550916520897,0.7345661712946002
166,16600,0.0001,0.34379958152770995,0.8952718317508698,1.2390714132785798,0.6138255143987721,1.0232816523519055,1.6371071667506776,0.7266770831273888,0.4218254513925399,0.7283720111936969,0.7340151831698064,0.7290128728496834
167,16700,0.0001,0.34398195162415507,0.8965350961685181,1.2405170477926732,0.6087821516497381,1.02513542051973,1.633917572169468,0.7240556687017586,0.41759953729497873,0.7217516944145689,0.7292569500291389,0.7219462635938154
168,16800,0.0001,0.3523495039343834,0.9023828113079071,1.2547323152422905,0.6177992183586647,1.025956899955355,1.6437561183140197,0.7270861378137113,0.42253753512820375,0.7399483986816608,0.7372604227688839,0.7369571617862023
169,16900,0.0001,0.3278651663661003,0.8870164275169372,1.2148815938830375,0.6181242866762753,1.0259087969516885,1.6440330836279637,0.7327311765741571,0.420773990989113,0.7354031919272878,0.7387903525546502,0.7345419105824511
170,17000,1e-05,0.3262892274558544,0.8897427868843079,1.2160320143401622,0.6186184502881149,1.0275290032912945,1.6461474535794094,0.7330461561625402,0.42505427795479894,0.7392918974916893,0.7452065254275552,0.7392829402351567
171,17100,1e-05,0.32711260214447974,0.8815784120559692,1.208691014200449,0.6121756907167106,1.0260768964372833,1.638252587153994,0.7362993589621343,0.42757725801611224,0.7328342196686881,0.7454835909040329,0.7363750544167585
172,17200,1e-05,0.3257461667060852,0.8868263643980027,1.2125725311040878,0.6117507702317732,1.0262074902139862,1.6379582604457594,0.7288480849459149,0.42594260664679184,0.7300346238210633,0.7406101948051893,0.7330044502668895
173,17300,1e-05,0.3215044689178467,0.8891051751375199,1.2106096440553666,0.6116209708411118,1.025537225706824,1.6371581965479358,0.7301949790853534,0.42678899671440945,0.7263427614741496,0.7361583831782789,0.728962751144738
174,17400,1e-05,0.40762838914990424,0.9153421211242676,1.3229705102741718,0.6115663668204998,1.0254359142533664,1.6370022810738662,0.7322312586840907,0.4251556846695344,0.723383459805817,0.74519258314056,0.7314123231441966
175,17500,1e-05,0.38802152082324026,0.9203100258111954,1.3083315466344356,0.6113214102284662,1.025155636770972,1.6364770469994383,0.7317034441065318,0.42477065421946203,0.7207718841411521,0.7483356804845199,0.731440124283455
176,17600,1e-05,0.4090634563565254,0.9236499011516571,1.3327133575081826,0.6105319970640642,1.0249189693352272,1.6354509663992913,0.7276702138547023,0.4230222424506325,0.7212265449123064,0.7376593697972831,0.7270039811540796
177,17700,1e-05,0.3332364146411419,0.890252536535263,1.2234889511764049,0.6091330421381983,1.0244655013084412,1.6335985434466394,0.7246081611883153,0.4225245883423028,0.724268116742637,0.7383592295605458,0.7293629111342236
178,17800,1e-05,0.3348891472816467,0.889887855052948,1.2247770023345947,0.6093186119507099,1.0246172239040505,1.6339358358547604,0.7304800822796201,0.424950232444276,0.7240484415057642,0.7435885437422904,0.7307242202209497
179,17900,1e-05,0.31792325764894486,0.8799222266674042,1.197845484316349,0.6084734602221127,1.0249266233937493,1.633400083615862,0.7316932558950566,0.42539692728170364,0.7278445501645379,0.7469225880411234,0.7344332387270269
180,18000,1e-05,0.3168187911808491,0.8809259301424026,1.1977447213232517,0.6083839206859983,1.0250734727958153,1.6334573934818137,0.7309099104790207,0.42379397940130764,0.7274393050874552,0.7449331362135216,0.7333923541372045
181,18100,1e-05,0.3245996509492397,0.8851290667057037,1.2097287176549434,0.6098011639611475,1.0252395560001504,1.6350407199612977,0.7343666161848839,0.4254808742127903,0.7328263546058025,0.7437116747463426,0.7356558056250224
182,18200,1e-05,0.29969732731580734,0.8713595288991928,1.171056856215,0.6097577111474399,1.0252098461677288,1.6349675573151687,0.729015550309815,0.4219347609351726,0.7295425795978612,0.7456121627674988,0.7347555631641786
183,18300,1e-05,0.30030077412724493,0.8736831432580948,1.1739839173853397,0.6103984497744461,1.0254548726410702,1.6358533224155163,0.7275662788170053,0.42229903383827816,0.7267357591288508,0.7467143028792995,0.7337439883401762
184,18400,1e-05,0.3200348055362701,0.877432821393013,1.1974676269292832,0.6095863375170477,1.0248835641762306,1.6344699016932784,0.7325399390755788,0.42438235135638314,0.7289021165281486,0.7474657080864942,0.7353107085110763
185,18500,1e-05,0.32117950469255446,0.8835359585285186,1.204715463221073,0.6100026564351444,1.025203170447514,1.6352058268826584,0.7282091676639387,0.42210166909509517,0.7278662471673025,0.7405863342164728,0.7318623631246143
186,18600,1e-05,0.3171632735431194,0.8859493225812912,1.2031125961244107,0.6102792857022121,1.024659130079993,1.6349384157822051,0.733690249722966,0.42606855419126793,0.7314051553070305,0.7503002286222769,0.7379466088510767
187,18700,1e-05,0.4024881584942341,0.9122350805997849,1.314723239094019,0.6103603212997831,1.024715343426014,1.6350756647257971,0.7314443569515963,0.423497143594402,0.7319741477254403,0.7475342643232765,0.7372232720524965
188,18800,1e-05,0.3833978119492531,0.9174074286222458,1.300805240571499,0.6103613499937386,1.0245755499806897,1.6349368999744283,0.7273784900577619,0.41857146090967695,0.7262534629232513,0.7435943255249673,0.7322413026576206
189,18900,1e-05,0.40431742027401923,0.9207994067668914,1.3251168270409106,0.6097923661100453,1.024492152805986,1.6342845189160313,0.7265040325522187,0.419546949611786,0.7237772007207771,0.7466328002941995,0.7320171461176601
190,19000,1e-05,0.3862804988026619,0.9100940370559693,1.2963745358586312,0.6088992747767218,1.024389269023106,1.6332885437998277,0.722736339373754,0.4176176414735889,0.7156221463735655,0.7337627673200321,0.7218460106493658
191,19100,1e-05,0.37843454524874687,0.9125992828607559,1.2910338281095028,0.6079355313860136,1.0246409999913182,1.6325765313773317,0.7220180087053664,0.4170127200200756,0.717430744035094,0.735162073050301,0.7236798971708412
192,19200,1e-05,0.3763458006083965,0.9099907016754151,1.2863365022838116,0.6064891321905728,1.0241134043397575,1.6306025365303303,0.7250465880681591,0.4213413367696575,0.7234929704848105,0.7356027364882672,0.7268543587801164
193,19300,1e-05,0.33035688668489455,0.8879575437307358,1.2183144304156304,0.6065876915537077,1.0237699911512177,1.6303576827049255,0.7246086256393982,0.4216209316601698,0.7249205628978912,0.7392417834997026,0.7296475979504686
194,19400,1e-05,0.3317517700791359,0.8877757352590561,1.219527505338192,0.6075978546307005,1.0239814314348945,1.631579286065595,0.724337193876533,0.4192777899758042,0.7246849065327705,0.7423257303099288,0.730851902659228
195,19500,1e-05,0.3153872632980347,0.8778034901618957,1.1931907534599304,0.6070878104916935,1.0244068092313305,1.631494619723024,0.7300824595344562,0.42186641304819056,0.7268119755108267,0.7445155964591296,0.7331951383546924
196,19600,1e-05,0.3148984669148922,0.878973405957222,1.1938718728721143,0.6071459096053551,1.0246227918000057,1.6317687014053608,0.7301085578524823,0.4219622159852209,0.7285837462100708,0.7428125039869926,0.7333551142094913
197,19700,1e-05,0.32297932609915736,0.8838057726621628,1.20678509876132,0.6087052842666363,1.0248766931994209,1.6335819774660572,0.7267603418028431,0.4191043145184534,0.7279913296629007,0.7409226190610871,0.7318525974645251
198,19800,1e-05,0.2986137129366398,0.8704236298799515,1.1690373428165912,0.6086962849929415,1.0248920321464539,1.6335883171393952,0.7239121843209878,0.4175275583831936,0.7246337239867089,0.7409854308395021,0.7300947175460998
199,19900,1e-05,0.3002747458219528,0.8731293004751205,1.1734040462970734,0.6093221861740639,1.0251317394190822,1.634453925593146,0.7245335584578525,0.4184359052275759,0.7254077101333986,0.7406886374917985,0.7306312666082855
200,20000,1e-05,0.3172449111938477,0.8753475922346116,1.1925925034284592,0.6085748980785238,1.0245767831802368,1.6331516812587608,0.725982841648646,0.41949899525833945,0.7262994471049716,0.740471454971942,0.7309347224418237
