               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.029525,             0.01472,           0.0022581,             0.86847,             0.86877,             0.87636,             0.49445,             0.03105,           0.0083949,           0.0021307,            0.006931,            0.006931,            0.006931
                  64,            0.029481,            0.014815,            0.002061,             0.87937,             0.87641,             0.87969,             0.50112,            0.031077,           0.0081934,           0.0024696,           0.0068815,           0.0068815,           0.0068815
                  65,            0.029388,            0.014686,           0.0020547,             0.89164,              0.8512,             0.87847,             0.51313,            0.030592,           0.0082365,           0.0020861,            0.006832,            0.006832,            0.006832
                  66,             0.02891,            0.014691,           0.0020564,             0.88783,             0.87022,              0.8782,              0.5144,            0.030377,           0.0083156,           0.0020672,           0.0067825,           0.0067825,           0.0067825
                  67,            0.028905,            0.014253,           0.0020235,             0.85375,             0.87045,             0.86854,             0.50562,            0.030547,           0.0082986,            0.002357,            0.006733,            0.006733,            0.006733
                  68,            0.028645,            0.014747,           0.0022032,             0.87683,             0.85607,             0.87514,             0.50561,            0.030345,           0.0083883,           0.0021933,           0.0066835,           0.0066835,           0.0066835
                  69,            0.028536,            0.014776,           0.0022412,             0.86903,             0.85639,             0.86612,             0.50867,            0.030911,           0.0082061,           0.0020627,            0.006634,            0.006634,            0.006634
                  70,            0.029008,            0.014626,           0.0017609,             0.87435,             0.85574,             0.85744,             0.50115,            0.030594,           0.0083193,            0.002115,           0.0065845,           0.0065845,           0.0065845
                  71,            0.028451,            0.014507,           0.0019241,             0.88489,             0.85079,             0.86985,             0.49599,            0.030763,           0.0082051,           0.0021802,            0.006535,            0.006535,            0.006535
                  72,            0.028962,            0.014553,           0.0021963,              0.8703,             0.87111,             0.87201,             0.50177,            0.030223,            0.008218,           0.0020315,           0.0064855,           0.0064855,           0.0064855
                  73,            0.028599,            0.014434,           0.0020229,             0.88366,             0.85288,             0.86928,             0.51952,            0.030025,           0.0081563,            0.001968,            0.006436,            0.006436,            0.006436
                  74,            0.028166,            0.014054,           0.0018172,             0.87945,             0.87061,             0.88125,             0.50237,            0.030301,           0.0080707,           0.0020935,           0.0063865,           0.0063865,           0.0063865
                  75,            0.028237,            0.014285,            0.002015,             0.87284,             0.86818,             0.86038,             0.50227,            0.030761,           0.0080807,           0.0019035,            0.006337,            0.006337,            0.006337
                  76,            0.028262,            0.014623,           0.0021857,             0.87653,             0.86725,             0.86987,             0.49371,            0.031149,             0.00832,           0.0023064,           0.0062875,           0.0062875,           0.0062875
                  77,            0.028181,            0.014004,           0.0020305,             0.88947,             0.86694,             0.87955,             0.51198,            0.030212,           0.0083028,           0.0019826,            0.006238,            0.006238,            0.006238
                  78,            0.027176,            0.013757,           0.0016378,             0.89081,             0.85544,             0.86581,             0.49278,            0.030682,           0.0082657,           0.0020549,           0.0061885,           0.0061885,           0.0061885
