               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.027588,            0.013981,           0.0014895,             0.88906,             0.85363,             0.87744,             0.51386,            0.029897,           0.0084431,           0.0015088,            0.004786,            0.004786,            0.004786
                 160,            0.028062,            0.014392,           0.0017712,             0.90199,             0.85175,             0.88952,             0.52456,            0.029582,           0.0084085,           0.0013992,            0.004753,            0.004753,            0.004753
                 161,            0.028084,             0.01457,           0.0017453,             0.90121,             0.85321,              0.8794,              0.5217,            0.029962,           0.0083957,             0.00135,             0.00472,             0.00472,             0.00472
                 162,            0.028107,            0.014617,           0.0017869,             0.88562,              0.8776,             0.88531,             0.52739,            0.029594,           0.0085261,           0.0013477,            0.004687,            0.004687,            0.004687
                 163,            0.028216,            0.014802,           0.0016563,             0.88619,             0.88022,             0.89113,              0.5209,            0.029836,           0.0084061,           0.0015127,            0.004654,            0.004654,            0.004654
                 164,            0.027717,            0.014367,           0.0016275,             0.87895,             0.86454,             0.88029,             0.52191,            0.029758,           0.0084089,           0.0015247,            0.004621,            0.004621,            0.004621
                 165,            0.027538,            0.014431,           0.0017383,             0.88939,             0.86103,             0.88008,              0.5095,            0.029915,           0.0083993,           0.0013841,            0.004588,            0.004588,            0.004588
                 166,            0.027844,            0.014522,            0.001631,             0.89188,              0.8692,             0.88827,             0.51955,              0.0296,            0.008377,           0.0013895,            0.004555,            0.004555,            0.004555
                 167,            0.027822,            0.014121,           0.0016185,             0.89046,             0.87335,              0.8885,             0.52848,            0.029623,           0.0083405,           0.0013568,            0.004522,            0.004522,            0.004522
                 168,            0.027379,            0.014328,           0.0016066,             0.89051,             0.87608,             0.89028,             0.52328,            0.029479,           0.0083651,           0.0013034,            0.004489,            0.004489,            0.004489
                 169,            0.027638,            0.014305,           0.0016938,               0.892,             0.86817,             0.89066,              0.5378,            0.029416,           0.0082729,           0.0013688,            0.004456,            0.004456,            0.004456
                 170,            0.027209,            0.014555,           0.0015062,             0.89317,             0.87075,             0.88675,             0.51682,            0.029577,           0.0083161,           0.0014243,            0.004423,            0.004423,            0.004423
                 171,            0.027301,            0.014403,           0.0015574,             0.88569,             0.85836,             0.89197,             0.52201,            0.029859,           0.0083725,           0.0013071,             0.00439,             0.00439,             0.00439
                 172,            0.027474,            0.014119,           0.0014496,             0.88214,             0.87057,              0.8837,             0.52154,            0.029758,           0.0083587,           0.0013077,            0.004357,            0.004357,            0.004357
                 173,            0.027231,            0.014296,           0.0014829,             0.89074,             0.86557,             0.88894,             0.52258,            0.029692,           0.0083268,            0.001347,            0.004324,            0.004324,            0.004324
                 174,            0.027213,            0.014464,           0.0013114,              0.8974,             0.86324,             0.88786,             0.51979,            0.029455,           0.0083093,           0.0013017,            0.004291,            0.004291,            0.004291
                 175,            0.027274,            0.014357,           0.0014184,             0.88006,             0.86812,             0.87661,             0.51211,             0.02967,            0.008432,           0.0012898,            0.004258,            0.004258,            0.004258
                 176,             0.02709,            0.014257,           0.0013308,             0.89234,             0.87366,             0.88653,             0.52301,            0.029362,           0.0084522,           0.0012841,            0.004225,            0.004225,            0.004225
                 177,            0.027379,            0.014234,           0.0015307,              0.8952,             0.87191,             0.88913,             0.52351,            0.029446,           0.0083623,            0.001346,            0.004192,            0.004192,            0.004192
                 178,            0.027096,            0.013839,           0.0014949,             0.88067,              0.8663,               0.872,             0.51239,            0.029674,           0.0084135,           0.0013801,            0.004159,            0.004159,            0.004159
                 179,            0.026557,             0.01391,           0.0013595,             0.88851,             0.86429,             0.88543,              0.5168,            0.029995,           0.0084244,           0.0013459,            0.004126,            0.004126,            0.004126
                 180,            0.026998,            0.014156,           0.0011813,             0.87297,             0.87217,             0.88152,             0.52683,            0.029526,           0.0084894,           0.0013281,            0.004093,            0.004093,            0.004093
                 181,            0.026983,            0.014029,           0.0014588,             0.89443,             0.86338,             0.88945,              0.5266,            0.029293,            0.008375,           0.0013835,             0.00406,             0.00406,             0.00406
                 182,            0.027104,            0.014286,           0.0017456,             0.88876,             0.86163,             0.88839,             0.52353,            0.029569,           0.0083309,           0.0013948,            0.004027,            0.004027,            0.004027
                 183,            0.026638,             0.01414,           0.0015107,             0.89639,             0.86222,             0.88506,             0.52646,            0.029228,           0.0083501,           0.0014441,            0.003994,            0.003994,            0.003994
                 184,            0.026945,            0.014305,           0.0013061,              0.8969,             0.86199,             0.88642,             0.52325,             0.02931,           0.0083259,           0.0014794,            0.003961,            0.003961,            0.003961
                 185,            0.026779,            0.013958,           0.0015634,             0.90007,             0.86946,             0.89227,             0.52438,            0.029486,           0.0084184,           0.0014886,            0.003928,            0.003928,            0.003928
                 186,            0.026523,            0.013968,           0.0014384,             0.90079,             0.86325,             0.88477,             0.51505,            0.029583,           0.0084606,           0.0014657,            0.003895,            0.003895,            0.003895
                 187,            0.026743,            0.014286,           0.0014429,              0.8879,             0.87072,              0.8866,             0.52087,            0.029195,           0.0083273,           0.0013886,            0.003862,            0.003862,            0.003862
                 188,            0.026529,             0.01384,           0.0013644,              0.8793,             0.86877,             0.88241,              0.5193,            0.029445,             0.00833,           0.0013992,            0.003829,            0.003829,            0.003829
                 189,            0.026507,            0.013894,            0.001224,              0.8914,             0.86846,             0.89121,             0.52578,            0.029485,           0.0082866,           0.0014315,            0.003796,            0.003796,            0.003796
                 190,            0.026099,            0.014045,           0.0011679,              0.8852,              0.8692,              0.8949,             0.52675,            0.029427,           0.0084124,           0.0013487,            0.003763,            0.003763,            0.003763
                 191,            0.026584,            0.013956,           0.0013548,             0.89061,             0.86787,             0.89244,             0.52374,            0.029651,            0.008443,           0.0012481,             0.00373,             0.00373,             0.00373
                 192,             0.02628,            0.013784,           0.0013395,             0.89826,             0.86554,             0.89558,             0.52981,            0.029661,           0.0083339,           0.0013816,            0.003697,            0.003697,            0.003697
                 193,            0.026254,            0.013702,           0.0012979,             0.88359,             0.87197,             0.88712,             0.52499,            0.029506,           0.0084057,           0.0014395,            0.003664,            0.003664,            0.003664
                 194,            0.026736,             0.01395,           0.0015119,             0.88957,             0.87228,             0.89589,              0.5224,             0.02959,           0.0082741,           0.0015492,            0.003631,            0.003631,            0.003631
                 195,            0.025987,            0.013701,           0.0013218,             0.88883,             0.87079,             0.89356,             0.52813,            0.029295,           0.0083113,           0.0013585,            0.003598,            0.003598,            0.003598
                 196,            0.026538,            0.013973,           0.0012966,             0.88488,             0.86127,              0.8848,             0.52703,             0.02936,           0.0082715,           0.0013281,            0.003565,            0.003565,            0.003565
                 197,             0.02655,             0.01405,             0.00129,              0.8929,             0.86756,             0.89296,             0.53029,             0.02939,           0.0082736,           0.0014234,            0.003532,            0.003532,            0.003532
                 198,            0.026582,            0.013947,           0.0015038,             0.89692,             0.86176,             0.89193,              0.5313,            0.029359,           0.0082184,           0.0014086,            0.003499,            0.003499,            0.003499
                 199,            0.025965,            0.013822,           0.0014749,             0.88961,             0.87379,             0.89147,             0.52859,             0.02964,           0.0083406,           0.0013585,            0.003466,            0.003466,            0.003466
                 200,            0.025788,            0.013954,           0.0014111,             0.89432,             0.87384,             0.89586,             0.51837,            0.029313,           0.0083457,           0.0013251,            0.003433,            0.003433,            0.003433
                 201,             0.02589,            0.013848,           0.0014638,              0.8946,             0.86651,             0.89453,             0.52511,            0.029322,           0.0083562,           0.0013455,              0.0034,              0.0034,              0.0034
                 202,            0.025879,             0.01373,           0.0011713,             0.88814,             0.86657,             0.88666,             0.52765,            0.029185,            0.008342,           0.0014351,            0.003367,            0.003367,            0.003367
                 203,            0.025994,            0.013714,           0.0011031,             0.88775,             0.87385,             0.88817,             0.52651,            0.029166,           0.0083694,           0.0014615,            0.003334,            0.003334,            0.003334
                 204,            0.026225,            0.013882,           0.0012149,             0.88544,              0.8693,             0.88245,             0.51972,            0.029395,           0.0083253,           0.0014818,            0.003301,            0.003301,            0.003301
                 205,            0.025728,            0.013548,             0.00129,               0.898,             0.86711,             0.89413,             0.53413,            0.028964,           0.0082574,           0.0014032,            0.003268,            0.003268,            0.003268
                 206,            0.025459,            0.013547,           0.0013355,             0.89445,             0.87448,             0.89439,             0.53358,            0.028919,           0.0082822,           0.0013742,            0.003235,            0.003235,            0.003235
                 207,            0.025212,             0.01379,           0.0014076,             0.89854,             0.85813,             0.89281,             0.52149,            0.029467,           0.0082876,             0.00128,            0.003202,            0.003202,            0.003202
                 208,            0.025384,            0.013505,            0.001199,             0.89187,             0.86359,             0.89294,             0.52612,            0.029241,           0.0082928,           0.0012245,            0.003169,            0.003169,            0.003169
                 209,            0.025482,            0.013351,           0.0012624,             0.88732,             0.87829,             0.89394,             0.53011,            0.029288,           0.0082699,           0.0012914,            0.003136,            0.003136,            0.003136
                 210,            0.025623,            0.013526,           0.0011609,             0.88645,              0.8639,             0.88964,             0.52738,            0.029626,           0.0083376,           0.0013569,            0.003103,            0.003103,            0.003103
                 211,            0.025295,            0.013205,           0.0011946,             0.88953,             0.87969,             0.89048,             0.52814,            0.029387,           0.0082088,           0.0013305,             0.00307,             0.00307,             0.00307
                 212,            0.025338,            0.013512,           0.0012309,             0.88939,             0.87829,             0.89223,             0.53529,            0.028974,           0.0082586,           0.0013713,            0.003037,            0.003037,            0.003037
                 213,            0.025427,            0.013023,           0.0012168,             0.88032,             0.88156,             0.88995,             0.53089,            0.029219,            0.008272,           0.0014145,            0.003004,            0.003004,            0.003004
                 214,            0.025396,            0.013285,            0.001226,             0.89136,             0.86201,             0.88573,             0.53539,            0.029119,           0.0082314,           0.0013449,            0.002971,            0.002971,            0.002971
                 215,            0.025486,            0.013422,           0.0010837,             0.89244,              0.8803,             0.89776,              0.5259,            0.029209,            0.008266,           0.0013499,            0.002938,            0.002938,            0.002938
                 216,            0.025607,            0.013575,           0.0013605,             0.88225,             0.86885,             0.88554,              0.5258,            0.029231,           0.0083221,           0.0013538,            0.002905,            0.002905,            0.002905
                 217,            0.025355,            0.012959,           0.0010368,             0.88618,              0.8732,             0.88509,             0.52831,            0.029187,           0.0083207,           0.0012538,            0.002872,            0.002872,            0.002872
                 218,            0.025126,            0.013268,           0.0011464,             0.90058,             0.86383,             0.88681,             0.53187,            0.028871,           0.0082652,           0.0013371,            0.002839,            0.002839,            0.002839
                 219,             0.02523,            0.013753,           0.0010992,             0.90821,             0.86391,             0.88542,             0.52626,            0.028854,           0.0082048,             0.00134,            0.002806,            0.002806,            0.002806
                 220,            0.025389,            0.013139,           0.0011354,              0.8945,             0.87094,             0.89278,             0.52744,            0.028967,           0.0082586,           0.0012569,            0.002773,            0.002773,            0.002773
                 221,            0.025223,            0.013677,            0.001279,             0.89593,             0.86548,             0.88808,             0.53583,            0.029042,           0.0082588,           0.0012528,             0.00274,             0.00274,             0.00274
                 222,            0.025284,            0.013488,           0.0012067,             0.90167,             0.86782,             0.88845,             0.53413,            0.028939,           0.0083163,           0.0013123,            0.002707,            0.002707,            0.002707
                 223,            0.024963,            0.013403,           0.0011729,             0.89695,             0.87282,             0.88715,             0.53221,             0.02902,           0.0083394,           0.0012312,            0.002674,            0.002674,            0.002674
                 224,            0.025159,            0.013655,           0.0010423,             0.89786,             0.87541,             0.89009,             0.53623,             0.02923,           0.0083764,           0.0012279,            0.002641,            0.002641,            0.002641
                 225,            0.024871,            0.013299,          0.00098148,             0.89046,             0.87696,             0.88877,             0.53768,            0.029217,           0.0083522,           0.0012483,            0.002608,            0.002608,            0.002608
                 226,            0.024792,            0.013009,           0.0011875,               0.899,             0.87552,             0.89341,             0.53231,            0.029253,           0.0083588,            0.001321,            0.002575,            0.002575,            0.002575
                 227,            0.025281,            0.013529,           0.0011936,             0.89442,             0.86674,             0.88357,             0.53072,            0.029307,            0.008308,            0.001336,            0.002542,            0.002542,            0.002542
                 228,            0.025159,            0.013128,           0.0010811,             0.90389,             0.86438,             0.88822,             0.52821,            0.029351,           0.0082934,           0.0013241,            0.002509,            0.002509,            0.002509
                 229,            0.024307,            0.013027,            0.001017,             0.89869,             0.87035,             0.89078,             0.53148,             0.02911,           0.0082877,           0.0013407,            0.002476,            0.002476,            0.002476
                 230,            0.024782,            0.013255,           0.0010627,             0.89499,             0.87155,              0.8913,             0.52783,             0.02913,           0.0083639,           0.0014173,            0.002443,            0.002443,            0.002443
                 231,             0.02437,            0.013073,           0.0010804,             0.89146,             0.86868,             0.88713,             0.53105,            0.029263,           0.0083572,           0.0013551,             0.00241,             0.00241,             0.00241
                 232,            0.024855,             0.01298,           0.0010562,             0.90156,             0.86832,             0.88891,             0.53631,            0.028975,           0.0082665,             0.00135,            0.002377,            0.002377,            0.002377
                 233,            0.024682,            0.012622,          0.00093604,              0.8963,             0.87428,             0.88878,             0.53613,            0.029046,           0.0082415,           0.0012616,            0.002344,            0.002344,            0.002344
                 234,            0.024085,             0.01254,          0.00081846,             0.89718,             0.87345,             0.88936,             0.53881,             0.02909,            0.008217,           0.0013098,            0.002311,            0.002311,            0.002311
                 235,            0.024498,            0.013004,           0.0011597,             0.89966,             0.87006,             0.88628,             0.53469,            0.029179,           0.0083046,           0.0012888,            0.002278,            0.002278,            0.002278
                 236,            0.024374,            0.012852,           0.0011068,             0.90627,             0.86542,             0.88762,             0.53303,            0.028997,           0.0083707,           0.0012066,            0.002245,            0.002245,            0.002245
                 237,            0.024629,            0.013262,           0.0011497,             0.89817,             0.87875,             0.89209,             0.53799,            0.028944,           0.0083403,            0.001227,            0.002212,            0.002212,            0.002212
                 238,            0.024356,             0.01287,          0.00098442,             0.89287,             0.87313,             0.88857,             0.53612,            0.028844,           0.0083392,             0.00127,            0.002179,            0.002179,            0.002179
                 239,            0.024289,            0.013123,          0.00091902,             0.89262,             0.87813,             0.88677,             0.53235,            0.028904,            0.008352,           0.0012817,            0.002146,            0.002146,            0.002146
                 240,            0.023794,            0.012887,          0.00092941,             0.88336,             0.88003,             0.88466,             0.53369,            0.028874,           0.0083135,           0.0012003,            0.002113,            0.002113,            0.002113
                 241,             0.02441,             0.01326,          0.00099855,             0.89431,             0.88221,              0.8849,             0.53498,            0.028847,           0.0083445,           0.0012475,             0.00208,             0.00208,             0.00208
                 242,            0.024508,            0.013398,           0.0010398,             0.89856,             0.87503,             0.88793,             0.53734,            0.028854,           0.0083494,           0.0012866,            0.002047,            0.002047,            0.002047
                 243,            0.023769,            0.012846,          0.00098701,             0.89122,             0.87156,             0.88493,             0.53883,            0.028685,           0.0083109,           0.0012612,            0.002014,            0.002014,            0.002014
                 244,            0.023767,            0.012759,           0.0010539,             0.89235,             0.87107,             0.88737,             0.53796,            0.028725,           0.0083474,           0.0012167,            0.001981,            0.001981,            0.001981
                 245,            0.024092,            0.012715,          0.00093675,               0.891,             0.87887,             0.88512,             0.53571,            0.028834,           0.0083853,           0.0012296,            0.001948,            0.001948,            0.001948
                 246,            0.024049,            0.013059,          0.00094065,             0.89466,             0.87401,             0.88504,             0.53498,            0.028937,           0.0084043,           0.0012639,            0.001915,            0.001915,            0.001915
                 247,            0.024383,            0.012814,           0.0014177,             0.89642,             0.87813,             0.89173,             0.53544,            0.028975,           0.0083464,           0.0013187,            0.001882,            0.001882,            0.001882
                 248,            0.023696,            0.012736,           0.0010443,              0.8989,             0.87326,             0.89151,              0.5406,            0.028808,           0.0083441,           0.0013443,            0.001849,            0.001849,            0.001849
                 249,             0.02399,            0.013071,          0.00095165,              0.9016,             0.87015,             0.89032,             0.54208,            0.028898,           0.0083366,           0.0013526,            0.001816,            0.001816,            0.001816
                 250,            0.023936,            0.012857,          0.00094096,             0.89612,             0.87564,             0.89051,             0.53571,            0.028898,           0.0083228,           0.0013297,            0.001783,            0.001783,            0.001783
                 251,            0.023579,            0.012873,          0.00093819,             0.90344,             0.86995,             0.89465,             0.54457,            0.028781,           0.0083304,           0.0013023,             0.00175,             0.00175,             0.00175
                 252,            0.023506,            0.013081,           0.0010576,             0.90441,             0.86344,             0.88962,             0.54424,            0.028785,           0.0083391,           0.0013171,            0.001717,            0.001717,            0.001717
                 253,            0.023792,            0.012722,           0.0011069,             0.89939,              0.8688,             0.88822,             0.54674,            0.028721,            0.008343,           0.0013262,            0.001684,            0.001684,            0.001684
                 254,            0.023716,            0.012369,          0.00093269,               0.889,             0.87947,             0.88966,             0.54095,            0.028884,           0.0083431,           0.0012663,            0.001651,            0.001651,            0.001651
                 255,            0.023339,            0.012869,          0.00077117,             0.89045,             0.86966,             0.88052,             0.53645,            0.028775,           0.0083115,           0.0012787,            0.001618,            0.001618,            0.001618
                 256,              0.0234,            0.012737,          0.00099937,             0.89473,             0.86334,             0.88296,             0.53318,            0.028862,           0.0083007,           0.0012855,            0.001585,            0.001585,            0.001585
                 257,            0.023339,            0.012708,          0.00086882,             0.90782,             0.86438,             0.88376,             0.53882,            0.028827,           0.0083396,           0.0013081,            0.001552,            0.001552,            0.001552
                 258,            0.023134,            0.012403,          0.00080023,             0.89303,              0.8743,             0.88636,             0.54347,            0.028595,           0.0083451,           0.0012823,            0.001519,            0.001519,            0.001519
                 259,             0.02361,            0.012689,          0.00083713,             0.89816,             0.87522,             0.88696,             0.54173,            0.028696,           0.0083215,           0.0012795,            0.001486,            0.001486,            0.001486
                 260,            0.023417,            0.012775,          0.00083365,             0.89987,             0.87735,             0.88742,             0.54418,             0.02877,           0.0082932,            0.001252,            0.001453,            0.001453,            0.001453
                 261,            0.023104,             0.01242,          0.00093186,             0.90185,             0.87782,             0.89229,             0.54437,            0.028763,           0.0083127,           0.0012432,             0.00142,             0.00142,             0.00142
                 262,            0.023287,            0.012401,          0.00077209,              0.9019,              0.8746,             0.89082,              0.5456,            0.028737,           0.0083029,           0.0012631,            0.001387,            0.001387,            0.001387
                 263,            0.023218,            0.012397,          0.00074121,             0.90059,              0.8749,             0.89068,             0.55152,            0.028733,           0.0083274,           0.0012979,            0.001354,            0.001354,            0.001354
                 264,            0.023452,            0.012581,          0.00068306,             0.89889,             0.87337,             0.89286,             0.54775,            0.028688,            0.008298,           0.0013099,            0.001321,            0.001321,            0.001321
                 265,            0.022878,            0.012468,          0.00073226,             0.89879,             0.87806,             0.89297,             0.54807,            0.028684,           0.0083269,           0.0012901,            0.001288,            0.001288,            0.001288
                 266,            0.023115,            0.012623,          0.00091536,             0.89787,             0.88025,             0.89556,             0.54768,            0.028811,           0.0083576,           0.0012834,            0.001255,            0.001255,            0.001255
                 267,            0.023382,            0.012603,          0.00077861,             0.89625,             0.87951,             0.89122,             0.54764,             0.02881,           0.0083319,           0.0013195,            0.001222,            0.001222,            0.001222
                 268,            0.022819,            0.012394,           0.0007866,              0.8987,             0.87729,             0.89344,             0.54663,            0.028819,           0.0083392,           0.0012768,            0.001189,            0.001189,            0.001189
                 269,            0.022883,            0.012296,          0.00087816,             0.90359,             0.86844,             0.89106,             0.54775,            0.028813,           0.0083152,           0.0012804,            0.001156,            0.001156,            0.001156
                 270,            0.023113,            0.012412,          0.00080318,             0.90055,              0.8742,             0.89091,             0.54677,             0.02877,           0.0082942,           0.0012961,            0.001123,            0.001123,            0.001123
                 271,            0.023267,            0.012288,          0.00097693,             0.89625,             0.87396,             0.88696,             0.54612,            0.028775,           0.0083244,           0.0013329,             0.00109,             0.00109,             0.00109
                 272,            0.022964,            0.012562,          0.00083463,             0.90489,             0.87457,             0.89198,             0.54544,            0.028773,             0.00834,           0.0013602,            0.001057,            0.001057,            0.001057
                 273,            0.022663,            0.012563,          0.00071915,             0.90331,             0.87565,             0.89001,             0.54585,             0.02872,           0.0083579,           0.0013578,            0.001024,            0.001024,            0.001024
                 274,            0.023005,            0.012498,          0.00075051,             0.89682,             0.87602,             0.88895,             0.54611,            0.028713,           0.0083781,            0.001341,            0.000991,            0.000991,            0.000991
                 275,            0.022623,            0.012459,          0.00083238,             0.90744,             0.86969,             0.88907,             0.54964,            0.028696,           0.0083957,           0.0013345,            0.000958,            0.000958,            0.000958
                 276,            0.022835,            0.012363,          0.00066958,             0.90554,             0.87144,              0.8911,             0.54864,            0.028728,            0.008408,           0.0012981,            0.000925,            0.000925,            0.000925
                 277,            0.022471,             0.01211,          0.00075937,             0.90632,             0.86635,             0.88923,             0.54845,            0.028733,            0.008419,           0.0012864,            0.000892,            0.000892,            0.000892
                 278,            0.022569,             0.01211,           0.0008286,             0.90618,             0.86765,             0.88973,             0.54372,            0.028803,           0.0084372,           0.0013087,            0.000859,            0.000859,            0.000859
                 279,            0.022413,            0.012069,          0.00067309,             0.90375,             0.86785,             0.89027,             0.54665,            0.028867,           0.0084616,           0.0013029,            0.000826,            0.000826,            0.000826
                 280,            0.022435,            0.012154,          0.00076412,             0.90165,              0.8673,             0.89076,             0.54791,             0.02897,           0.0084497,           0.0013089,            0.000793,            0.000793,            0.000793
                 281,            0.022441,             0.01226,          0.00079057,             0.90614,             0.86612,             0.89126,             0.54806,            0.028852,           0.0084468,           0.0013597,             0.00076,             0.00076,             0.00076
                 282,              0.0225,            0.012064,          0.00071223,             0.89328,             0.87502,             0.89147,             0.54706,            0.028861,             0.00843,           0.0013875,            0.000727,            0.000727,            0.000727
                 283,            0.022401,            0.012185,          0.00092167,             0.89579,             0.87686,             0.89315,             0.55042,            0.028843,           0.0084393,           0.0013631,            0.000694,            0.000694,            0.000694
                 284,            0.022207,            0.012384,          0.00084229,             0.89689,             0.87261,             0.89025,             0.54796,            0.028804,           0.0084653,           0.0013441,            0.000661,            0.000661,            0.000661
                 285,            0.022395,            0.012205,           0.0007395,             0.89505,             0.87714,             0.88924,             0.55009,            0.028725,           0.0084395,            0.001318,            0.000628,            0.000628,            0.000628
                 286,             0.02239,            0.012197,          0.00069875,             0.89705,             0.87508,             0.88948,             0.54941,            0.028686,           0.0084339,           0.0012764,            0.000595,            0.000595,            0.000595
                 287,            0.022387,            0.012215,           0.0007221,             0.89587,             0.87287,             0.88751,             0.55126,            0.028735,           0.0084449,           0.0012893,            0.000562,            0.000562,            0.000562
                 288,             0.02233,            0.012226,          0.00077255,              0.8969,             0.87288,             0.88826,              0.5517,            0.028712,           0.0084613,           0.0012793,            0.000529,            0.000529,            0.000529
                 289,            0.022147,            0.011789,          0.00065144,              0.8921,             0.87404,             0.88636,             0.54874,            0.028728,           0.0084613,           0.0012657,            0.000496,            0.000496,            0.000496
                 290,            0.022146,            0.011969,          0.00082761,              0.8921,             0.87628,             0.88672,             0.54874,            0.028739,           0.0084585,           0.0012555,            0.000463,            0.000463,            0.000463
                 291,            0.022382,             0.01235,          0.00088202,             0.88978,             0.87815,             0.88613,             0.54715,            0.028693,            0.008445,           0.0012793,             0.00043,             0.00043,             0.00043
                 292,            0.022362,            0.011844,          0.00074143,             0.89042,             0.87673,             0.88342,             0.54764,            0.028692,           0.0084287,           0.0012917,            0.000397,            0.000397,            0.000397
                 293,            0.021728,            0.011659,          0.00063872,             0.89069,             0.87658,             0.88418,             0.54875,            0.028731,           0.0084422,           0.0013008,            0.000364,            0.000364,            0.000364
                 294,            0.022057,            0.011913,          0.00075464,              0.8907,             0.87849,              0.8867,             0.54987,            0.028719,           0.0084603,           0.0013163,            0.000331,            0.000331,            0.000331
                 295,            0.021983,            0.011525,          0.00067592,             0.89372,             0.87748,             0.88998,             0.54881,            0.028726,           0.0084684,           0.0013302,            0.000298,            0.000298,            0.000298
                 296,            0.021756,            0.011923,           0.0007226,             0.89251,             0.87634,             0.88817,             0.54408,            0.028752,           0.0084669,           0.0013377,            0.000265,            0.000265,            0.000265
                 297,            0.021863,             0.01216,          0.00072474,             0.89491,              0.8784,             0.88987,             0.54756,            0.028737,           0.0084672,           0.0013354,            0.000232,            0.000232,            0.000232
                 298,            0.021537,            0.011743,          0.00067643,             0.89453,              0.8781,             0.88949,             0.55009,            0.028758,           0.0084706,           0.0013288,            0.000199,            0.000199,            0.000199
                 299,            0.021525,            0.011664,          0.00049975,             0.89202,             0.87628,             0.88813,             0.54878,            0.028803,           0.0084685,           0.0013211,            0.000166,            0.000166,            0.000166
